item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5	optional-payment-type-exclusion	merchant-shipping-group	Progressive Price Type	Progressive Lower Bound 1	Progressive Price 1	Progressive Lower Bound 2	Progressive Price 2	Progressive Lower Bound 3	Progressive Price 3	maximum-retail-price
BRONGS Zinc Helix | 4 Inch | Energy Booster Vastu Remedy | Vastu Helix Remedy for Zone Correction |Zonal Placement - NE | Pack of 1	North-East direction is a zone of tranquility specially marked for the meditation, prayer or study area. In the language of the common man, it is a good corner. This is the most auspicious direction according to Vastu Shastra & hence maintaining the purity of this direction is most important. The energy of spirituality or spiritual growth is connected to the north-east area.	0901F5R6AZ2	BG-4IN-ZINC-HELIX-SET-1	499	9	2025-09-01 15:56:08 IST		y	1			11				B0FPD4HDWW						B0FPD4HDWW			0	DEFAULT	497.0													Template								999.0
BRONGS Zinc Helix | 4 Inch | Energy Booster Vastu Remedy | Vastu Helix Remedy for Zone Correction | Zonal Placement - NE | Pack of 3	North-East direction is a zone of tranquility specially marked for the meditation, prayer or study area. In the language of the common man, it is a good corner. This is the most auspicious direction according to Vastu Shastra & hence maintaining the purity of this direction is most important. The energy of spirituality or spiritual growth is connected to the north-east area.	0901F5L4JHK	BG-4IN-ZINC-HELIX-SET-3	999	10	2025-09-01 15:56:00 IST		y	1			11				B0FPD2NHMC						B0FPD2NHMC			0	DEFAULT	997.0													Template								1499.0
BRONGS Vastu Helix |Size - 4 Inch |Energy Booster Vastu Remedy| Vastu Helix Remedy for Zone Correction |	Metal Helix for Vastu	0901F5UPWQG	BG-4INCH-HELIX-SET-1		10	2025-09-01 16:03:45 IST		y	1			11				B0FPD2TS5H						B0FPD2TS5H			0	DEFAULT														Template								
BRONGS Natural Golden Pyrite Stone (50–60 gm) | Golden Pyrite Crystal for Vastu, Wealth Attraction & Energy Healing	Golden Pyrite crystal is known for its shimmering golden color and powerful metaphysical properties. Commonly referred to as "Fool’s Gold," pyrite is more than a beautiful stone—it is believed to be a strong symbol of abundance, protection, and manifestation. Ideal for placing on your office desk, in cash drawers, or at home for energy balancing and vastu harmony. Each piece is raw and unpolished, making it perfect for healing rituals, grid setups, or spiritual decor.	0716F7ZBA3C	BG-50-60-GM-GOLDEN-PYRITE	315	10	2025-07-16 15:50:49 IST		y	1			11				B0FHQD1TYN						B0FHQD1TYN			0	DEFAULT	313.0													Template								396.0
BRONGS Vastu Crystal Assorted Chips |500 gm | Chakra Balancing Crystal Set for Meditation, Reiki & Energy Healing | Elegant Spiritual Gift Set	Discover the power of healing stones in creative form with the BRONGS 500g Mixed Crystal Chips Set. This bulk pack features a diverse mix of polished, small-sized gemstone chips ideal for artwork, resin crafts, energy grids, candle making, orgonite, and reiki rituals	0708FHO4TQC	BG-500GM-MIX-CHIPS	499	10	2025-07-08 15:07:26 IST		y	1			11				B0FH2F1V36						B0FH2F1V36			0	DEFAULT	497.0													Template								599.0
BRONGS Natural White Mica Chips (Muscovite) | Raw Crystal Chips for Healing, Energy Work, Meditation & Home Decor | 500g Pack | Spiritual Vastu Stones	Experience the gentle, shimmering power of Vastu Vardan Natural White Mica Chips (Muscovite) – a radiant crystal widely used for energy healing, chakra balancing, vastu correction, and elegant home decor. These handpicked raw chips are known for their reflective, sheet-like texture that symbolizes clarity, self-awareness, and spiritual expansion.	0617FIY96TR	BG-500GRAM-MUSCOVITE-CHIPS	399	14	2025-06-17 10:50:29 IST		y	1			11				B0FDFWLL4T						B0FDFWLL4T			0	DEFAULT	397.0													Template								499.0
BRONGS Brass Direction Swastik Helix | 6 Inches Approx | Door Entrance | Brass Swastik Helix | Vastu Correction Remedies | Positive Energy | Home & Office | Pack of 1 |	The brass helix is specially designed to activate & balance the wind element of the northwest corner. Place this helix at the northwest corner. This is one of the superb remedies for defects like missing or extended northwest corners, wrong entrance at the northwest, water body at the northwest, etc. Vaastu defects of the northwest can be corrected by installing 3 or multiple brass energy helix in a northwest direction. If your main door is at the northwest corner (north side) corner, simply fix this helix above the main door to balance the energy.	1008F5EXNC3	BG-6-IN-SWASTIK-BRASS-DIRECTION-HELIX	699		2025-10-08 15:53:35 IST		y	1			11				B0FV8P66YR						B0FV8P66YR				AMAZON_IN	699.0													Template								999.0
BRONGS Dowsing Board with Rudraksh Pendulum | 6 Inch | Dowsing Board | Metaphysical Message Board | Acrylic Divination Board | Spirit Board | Witch Board |	Features: The pendulum board consists of almost all you need for divination, suitable for beginners interested in witchcraft. This round star pendulum board kit is designed to help you make decisions, seek inner answers, and entertain yourselves. The light brwn divination board allows you to have a pleasant game, explore destiny, and decorate your home and office. Specifications: Size: 6 inches in diameter Colour: as shown in the pictures Material: acrylic Package includes: 1 X star pendulum board 1 X Rudraksh dowsing pendulum	0710FOIA54Y	BG-6-INEVIL-EYE-BOARD+RUDRKSH-PND	349	10	2025-07-10 13:13:15 IST		y	1			11				B0FH6QXZ1K						B0FH6QXZ1K			0	DEFAULT	313.0													Template								699.0
BRONGS Vastu Brass Kalpvriksha Tree | Weight-610gm Approx | Size-6.5Inch Approx | Vastu Remedy for Home & Office | Decorative Traditional Statue | Pack of 1	Sacred Kalpavriksha Symbolism with Vastu Guidance – Inspired by abundance and divine blessings, this design reflects the spiritual essence of kalpavriksha tree wall hanging and karpaga viruksham tree for wall, complemented by a Vastu placement guide to invite harmony, wealth, and positivity.	0310H9DYP1K	BG-6.5INCH-BRASS-KALPVRIKSH-TREE	1099	10	2026-03-10 16:54:53 IST		y	1			11				B0GS2CPXWV						B0GS2CPXWV			0	DEFAULT	1097.0													Template								3999.0
BRONGS Natural Golden Pyrite Stone (60–70 gm) | Golden Pyrite Crystal for Vastu, Wealth Attraction & Energy Healing	Golden Pyrite crystal is known for its shimmering golden color and powerful metaphysical properties. Commonly referred to as "Fool’s Gold," pyrite is more than a beautiful stone—it is believed to be a strong symbol of abundance, protection, and manifestation. Ideal for placing on your office desk, in cash drawers, or at home for energy balancing and vastu harmony. Each piece is raw and unpolished, making it perfect for healing rituals, grid setups, or spiritual decor.	0716F7UHLCR	BG-60-70-GM-GOLDEN-PYRITE	399	10	2025-07-16 15:50:50 IST		y	1			11				B0FHQ9NDWX						B0FHQ9NDWX			0	DEFAULT	397.0													Template								478.0
BRONGS Dowsing Board with Black Toumaline Pendulum | 6 Inch | Dowsing Board | Metaphysical Message Board | Acrylic Divination Board | Spirit Board | Witch Board |	Features: The pendulum board consists of almost all you need for divination, suitable for beginners interested in witchcraft. This round star pendulum board kit is designed to help you make decisions, seek inner answers, and entertain yourselves. The light brwn divination board allows you to have a pleasant game, explore destiny, and decorate your home and office. Specifications: Size: 6 inches in diameter Colour: as shown in the pictures Material: acrylic Package includes: 1 X star pendulum board 1 X Black Tourmaline dowsing pendulum	0710FOKSIM5	BG-6IN-7-STAR-BOARD+BLACK-PND	349		2025-07-10 12:46:58 IST		y	1			11				B0FH6M6CK2						B0FH6M6CK2				AMAZON_IN	313.0													Template								699.0
BRONGS Dowsing Board with Clear Quartz Pendulum | 6 Inch | Dowsing Board | Metaphysical Message Board | Acrylic Divination Board | Spirit Board | Witch Board |	Features: The pendulum board consists of almost all you need for divination, suitable for beginners interested in witchcraft. This round star pendulum board kit is designed to help you make decisions, seek inner answers, and entertain yourselves. The light brwn divination board allows you to have a pleasant game, explore destiny, and decorate your home and office. Specifications: Size: 6 inches in diameter Colour: as shown in the pictures Material: acrylic Package includes: 1 X star pendulum board 1 X Clear Quartz dowsing pendulum	0315HRUMUYA	BG-6IN-7-STAR-BOARD+CLR-QTZ-PND	349		2026-03-15 10:42:01 IST		y	1			11				B0FH6PXD5R						B0FH6PXD5R				AMAZON_IN	313.0													Template								699.0
BRONGS Dowsing Board (6Inch) with Rudraksh Pendulum |Dowsing Board | Metaphysical Message Board | Acrylic Divination Board | Spirit Board | Witch Board	Features: The pendulum board consists of almost all you need for divination, suitable for beginners interested in witchcraft. This round star pendulum board kit is designed to help you make decisions, seek inner answers, and entertain yourselves. The light brwn divination board allows you to have a pleasant game, explore destiny, and decorate your home and office. Specifications: Size: 6 inches in diameter Colour: as shown in the pictures Material: acrylic Package includes: 1 X star pendulum board 1 X Rudraksh dowsing pendulum	0310H7S4CLC	BG-6IN-7-STAR-BOARD+RUDRKSH-PND	349	10	2026-03-10 08:47:42 IST		y	1			11				B0FH6LW661						B0FH6LW661			0	DEFAULT	313.0													Template								699.0
BRONGS Aluminium Helix | 6 Inch |Energy Booster Vastu Remedy| Vastu Helix Remedy for Zone Correction Pack of 1	Crafted from high-quality aluminium, this helix is durable, rust-resistant, and effective in neutralizing negative energies. It is widely used to rectify architectural flaws such as missing corners, extended areas, or imbalanced energy fields. Simply place the helix on floor as per Vastu guidelines for optimal results.The Vastu Aluminium Helix is a powerful tool for correcting Vastu defects and balancing energy in your home and office.	0829FXQ0S24	BG-6IN-ALUMINIUM-HELIX-SET-1	499	50	2025-08-29 13:13:31 IST		y	1			11				B0FP51B59K						B0FP51B59K			0	DEFAULT	497.0													Template								999.0
BRONGS Aluminium Helix | 6 Inch |Energy Booster Vastu Remedy| Vastu Helix Remedy for Zone Correction Pack of 3	Crafted from high-quality aluminium, this helix is durable, rust-resistant, and effective in neutralizing negative energies. It is widely used to rectify architectural flaws such as missing corners, extended areas, or imbalanced energy fields. Simply place the helix on floor as per Vastu guidelines for optimal results.The Vastu Aluminium Helix is a powerful tool for correcting Vastu defects and balancing energy in your home and office.	0829FX5HK2S	BG-6IN-ALUMINIUM-HELIX-SET-3	999	48	2025-08-29 13:13:23 IST		y	1			11				B0FP4ZBZP7						B0FP4ZBZP7			0	DEFAULT	997.0													Template								1299.0
BRONGS Dowsing Board (6Inch) with Black Toumaline Pendulum |Dowsing Board | Metaphysical Message Board | Acrylic Divination Board | Spirit Board | Witch Board	Features: The pendulum board consists of almost all you need for divination, suitable for beginners interested in witchcraft. This round star pendulum board kit is designed to help you make decisions, seek inner answers, and entertain yourselves. The light brwn divination board allows you to have a pleasant game, explore destiny, and decorate your home and office. Specifications: Size: 6 inches in diameter Colour: as shown in the pictures Material: acrylic Package includes: 1 X star pendulum board 1 X Black Tourmaline dowsing pendulum	0710FOD69A4	BG-6IN-BLACK-BOARD+BLACK-PND	349	10	2025-07-10 12:46:57 IST		y	1			11				B0FH6LBMNZ						B0FH6LBMNZ			0	DEFAULT	313.0													Template								699.0
BRONGS Dowsing Board (6Inch) with Clear Quartz Pendulum |Dowsing Board | Metaphysical Message Board | Acrylic Divination Board | Spirit Board | Witch Board	Features: The pendulum board consists of almost all you need for divination, suitable for beginners interested in witchcraft. This round star pendulum board kit is designed to help you make decisions, seek inner answers, and entertain yourselves. The light brwn divination board allows you to have a pleasant game, explore destiny, and decorate your home and office. Specifications: Size: 6 inches in diameter Colour: as shown in the pictures Material: acrylic Package includes: 1 X star pendulum board 1 X Clear Quartz dowsing pendulum	0310H7P743E	BG-6IN-BLACK-BOARD+CLR-QTZ-PND	349	50	2026-03-10 08:38:22 IST		y	1			11				B0FH6P8KBC						B0FH6P8KBC			0	DEFAULT	313.0													Template								699.0
